status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,snapshot_test_date,snapshot_as_of_date,snapshot_type,snapshot_candidate_id,snapshot_source_file
Near-Term,MSFT,477.43,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,DBR,demand,475.0,468.02,468.02,468.02,475.0,1.97,fresh,Fresh / untested (0 tests),0,0.88,Weak,1.03,3.91,Average,8.41,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,2,1D,1D demand 469.50-474.06 DBR; 1D demand 468.02-475.00 DBR,1D,468.02,475.0,1D,below_price,0.51,485.93,493.5,1D,above_price,1.78,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,478.51,-1.08,-0.226,Flat / no meaningful gap,flat,Sideways,0.186,sideways,below_9ema,below_vwap,477.622,478.442,3.199,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 33%, breaks 67% (3 tests)",6.67,64.7,"structure mixed; possible absorption; Demand history: holds 33%, breaks 67% (3 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,no_valid_target;rejected_low_rr_to_nearest_opposing_zone,4.955,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|MSFT|Demand Breakdown / Continuation — Puts|demand|1D|468.02|475.0|31,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,NOW,149.14,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD,supply,154.69,153.19,154.69,154.69,153.19,3.72,fresh,Fresh / untested (0 tests),0,-0.43,Weak,1.84,7.04,Excellent,8.77,"1D supply @ 865.06 (RR 477.28, fresh, tests 0, quality 19.0)",6.0,477.28,19.0,865.06,,1:477.28–1:527.81,"T1: 1D supply @ 865.06 (RR 477.28, fresh, tests 0, quality 19.0) | T2: 1D supply @ 940.85 (RR 527.81, multiple_tests, tests 2, quality 9.1)","1D supply @ 865.06 (RR 477.28, fresh, tests 0, quality 19.0)",477.28,fresh,0.0,hard_target,"1D supply @ 940.85 (RR 527.81, multiple_tests, tests 2, quality 9.1)",527.81,multiple_tests,2.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,2,1D,1D supply 153.19-154.54 DBD; 1D supply 153.85-154.69 DBD,1D,,,,,,153.19,154.69,1D,above_price,2.72,zone_context_mixed,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,148.83,0.31,0.208,Flat / no meaningful gap,flat,Sideways,0.0,sideways,above_9ema,above_vwap,148.836,148.666,2.987,high_volume,volume_expansion_with_direction,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,67.0,"structure mixed; volume expansion; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.87,A+,Excellent 1:4.0+,rr-excellent,T1 1:477.28 (Excellent 1:4.0+); range 1:477.28–1:527.81,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|NOW|Supply Breakout / Continuation — Calls|supply|1D|153.19|154.69|32,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,COST,889.82,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD/RBD,supply,928.89,912.59,928.89,912.59,928.89,2.56,fresh,Fresh / untested (0 tests),0,-1.81,Strong,1.55,7.7,Excellent,10.36,"1D demand @ 861.14 (RR 0.73, fresh, tests 0, quality 14.5)",0.73,0.73,14.53,861.14,,1:0.73,"T1: 1D demand @ 861.14 (RR 0.73, fresh, tests 0, quality 14.5)","1D demand @ 861.14 (RR 0.73, fresh, tests 0, quality 14.5)",0.73,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,3,1D,1D supply 920.81-926.32 RBD; 1D supply 912.59-924.90 DBD; 1D supply 922.98-928.89 RBD,1D,852.5,861.14,1D,below_price,3.22,894.68,905.89,1D,above_price,0.55,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,889.24,0.58,0.065,Flat / no meaningful gap,flat,Sideways,-0.414,grinding,below_9ema,above_vwap,891.279,889.102,3.386,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 20%, breaks 60% (5 tests)",-8.0,42.0,"structure mixed; Supply history: rejects 20%, breaks 60% (5 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,8.032,A,Poor <1:1.5,rr-poor,T1 1:0.73 (Poor <1:1.5); range 1:0.73–1:0.73,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|COST|Supply Rejection — Puts|supply|1D|912.59|928.89|33,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,GOOGL,313.38,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,RBR,demand,309.88,305.3,305.3,305.3,309.88,2.58,fresh,Fresh / untested (0 tests),0,0.59,Weak,0.61,49.74,Weak,7.2,"1D demand @ 302.46 (RR 2.38, fresh, tests 0, quality 14.9)",2.38,2.38,14.86,302.46,,1:2.38–1:13.17,"T1: 1D demand @ 302.46 (RR 2.38, fresh, tests 0, quality 14.9) | T2: 1D demand @ 277.54 (RR 7.83, fresh, tests 0, quality 15.8) | T3: 1D demand @ 269.69 (RR 9.54, fresh, tests 0, quality 14.8) | T4: 1D demand @ 259.92 (RR 11.67, fresh, tests 0, quality 14.8) | T5: 1D demand @ 253.08 (RR 13.17, fresh, tests 0, quality 15.2)","1D demand @ 302.46 (RR 2.38, fresh, tests 0, quality 14.9)",2.38,fresh,0.0,hard_target,"1D demand @ 277.54 (RR 7.83, fresh, tests 0, quality 15.8)",7.83,fresh,0.0,hard_target,"1D demand @ 269.69 (RR 9.54, fresh, tests 0, quality 14.8)",9.54,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1D,1D demand 305.30-309.88 RBR,1D,305.3,309.88,1D,below_price,1.12,319.49,324.5,1D,above_price,1.95,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,314.34,-0.96,-0.305,Flat / no meaningful gap,flat,Sideways,-0.038,sideways,below_9ema,below_vwap,313.567,314.272,4.132,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 36%, breaks 55% (11 tests)",3.64,53.6,"structure mixed; Demand history: holds 36%, breaks 55% (11 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,7.72,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.38 (Acceptable 1:2.0–1:2.49); range 1:2.38–1:9.54,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|GOOGL|Demand Breakdown / Continuation — Puts|demand|1D|305.3|309.88|34,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,TSLA,434.8,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,DBR,demand,430.81,422.12,422.12,422.12,430.81,2.92,one_test,One successful retest (1 tests),1,0.94,Weak,1.05,9.32,Average,6.49,"1D demand @ 402.32 (RR 3.74, fresh, tests 0, quality 14.4)",3.74,3.74,14.43,402.32,,1:3.74–1:14.48,"T1: 1D demand @ 402.32 (RR 3.74, fresh, tests 0, quality 14.4) | T2: 1D demand @ 350.55 (RR 9.70, fresh, tests 0, quality 15.3) | T3: 1D demand @ 338.53 (RR 11.08, fresh, tests 0, quality 14.5) | T4: 1D demand @ 322.27 (RR 12.95, fresh, tests 0, quality 15.8) | T5: 1D demand @ 308.95 (RR 14.48, fresh, tests 0, quality 13.9)","1D demand @ 402.32 (RR 3.74, fresh, tests 0, quality 14.4)",3.74,fresh,0.0,hard_target,"1D demand @ 350.55 (RR 9.70, fresh, tests 0, quality 15.3)",9.7,fresh,0.0,hard_target,"1D demand @ 338.53 (RR 11.08, fresh, tests 0, quality 14.5)",11.08,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1D,1D demand 422.12-430.81 DBR,1D,422.12,430.81,1D,below_price,0.92,447.99,457.55,1D,above_price,3.03,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,432.95,1.851,0.428,Flat / no meaningful gap,flat,Bullish,0.897,directional,above_9ema,above_vwap,432.129,432.931,1.662,elevated_volume,elevated_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,bouncing_from_demand,"Demand history: holds 33%, breaks 17% (6 tests)",-3.33,60.7,"structure mixed; bouncing from demand; Demand history: holds 33%, breaks 17% (6 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,7.78,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.74 (Strong 1:2.5–1:3.99); range 1:3.74–1:11.08,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|TSLA|Demand Breakdown / Continuation — Puts|demand|1D|422.12|430.81|35,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,ANET,132.22,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,136.09,133.6,136.09,136.09,133.6,2.93,one_test,One successful retest (1 tests),1,0.88,Weak,1.68,2.56,Excellent,7.06,"1D supply @ 152.86 (RR 8.29, fresh, tests 0, quality 16.1)",6.0,8.29,16.13,152.86,,1:8.29,"T1: 1D supply @ 152.86 (RR 8.29, fresh, tests 0, quality 16.1)","1D supply @ 152.86 (RR 8.29, fresh, tests 0, quality 16.1)",8.29,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,1,1D,1D supply 133.60-136.09 RBD,1D,130.45,131.84,1D,below_price,0.29,133.6,136.09,1D,above_price,1.04,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,132.585,-0.365,-0.275,Flat / no meaningful gap,flat,Bearish,-1.38,directional,below_9ema,below_vwap,133.221,132.751,3.623,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,rejecting_from_supply,"Supply history: rejects 17%, breaks 50% (6 tests)",6.67,70.7,"structure mixed; rejecting from supply; Supply history: rejects 17%, breaks 50% (6 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,eligible_pre_grade,7.922,A,Excellent 1:4.0+,rr-excellent,T1 1:8.29 (Excellent 1:4.0+); range 1:8.29–1:8.29,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|ANET|Supply Breakout / Continuation — Calls|supply|1D|133.6|136.09|36,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,AMZN,240.54,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD/RBD,supply,251.0,248.41,251.0,248.41,251.0,3.27,fresh,Fresh / untested (0 tests),0,-0.97,Weak,0.58,8.75,Weak,8.05,"1D demand @ 220.69 (RR 1.90, fresh, tests 0, quality 13.8)",1.9,1.9,13.85,220.69,,1:1.90–1:2.56,"T1: 1D demand @ 220.69 (RR 1.90, fresh, tests 0, quality 13.8) | T2: 1D demand @ 213.75 (RR 2.56, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)","1D demand @ 220.69 (RR 1.90, fresh, tests 0, quality 13.8)",1.9,fresh,0.0,hard_target,"1D demand @ 213.75 (RR 2.56, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)",2.56,multiple_tests,5.0,soft_obstacle,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,2,1D,1D supply 248.41-249.75 RBD; 1D supply 249.03-251.00 DBD,1D,215.18,220.69,1D,below_price,8.25,248.41,251.0,1D,above_price,3.27,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,240.88,-0.34,-0.141,Flat / no meaningful gap,flat,Sideways,-0.48,grinding,below_9ema,below_vwap,241.11,241.009,2.602,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 100%, breaks 0% (1 tests)",15.0,65.0,"structure mixed; Supply history: rejects 100%, breaks 0% (1 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.876,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.90 (Watch only 1:1.5–1:1.99); range 1:1.90–1:2.56,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|AMZN|Supply Rejection — Puts|supply|1D|248.41|251.0|37,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,MSFT,477.43,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,493.5,485.93,493.5,493.5,485.93,3.37,fresh,Fresh / untested (0 tests),0,-0.62,Weak,0.68,2.72,Weak,7.8,"1D supply @ 507.49 (RR 3.97, fresh, tests 0, quality 15.8)",3.97,3.97,15.85,507.49,,1:3.97–1:8.47,"T1: 1D supply @ 507.49 (RR 3.97, fresh, tests 0, quality 15.8) | T2: 1D supply @ 541.55 (RR 8.47, fresh, tests 0, quality 16.2)","1D supply @ 507.49 (RR 3.97, fresh, tests 0, quality 15.8)",3.97,fresh,0.0,hard_target,"1D supply @ 541.55 (RR 8.47, fresh, tests 0, quality 16.2)",8.47,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,2,1D,1D supply 485.93-489.68 RBD; 1D supply 486.71-493.50 RBD,1D,468.02,475.0,1D,below_price,0.51,485.93,493.5,1D,above_price,1.78,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,478.51,-1.08,-0.226,Flat / no meaningful gap,flat,Sideways,0.186,sideways,below_9ema,below_vwap,477.622,478.442,3.199,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 25%, breaks 25% (4 tests)",0.0,58.0,"structure mixed; possible absorption; Supply history: rejects 25%, breaks 25% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.663,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.97 (Strong 1:2.5–1:3.99); range 1:3.97–1:8.47,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|MSFT|Supply Breakout / Continuation — Calls|supply|1D|485.93|493.5|38,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,PLTR,178.35,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,DBR,demand,174.88,171.79,171.79,171.79,174.88,3.68,fresh,Fresh / untested (0 tests),0,0.89,Weak,0.95,4.7,Average,7.84,"1D demand @ 156.98 (RR 6.92, multiple_tests, tests 2, quality 7.8)",6.0,6.92,7.81,156.98,,1:6.92–1:7.23,"T1: 1D demand @ 156.98 (RR 6.92, multiple_tests, tests 2, quality 7.8) | T2: 1D demand @ 156.01 (RR 7.23, fresh, tests 0, quality 13.7)","1D demand @ 156.98 (RR 6.92, multiple_tests, tests 2, quality 7.8)",6.92,multiple_tests,2.0,hard_target,"1D demand @ 156.01 (RR 7.23, fresh, tests 0, quality 13.7)",7.23,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,1,1D,1D demand 171.79-174.88 DBR,1D,171.79,174.88,1D,below_price,1.95,205.04,207.52,1D,above_price,14.96,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,179.65,-1.3,-0.724,Flat / no meaningful gap,flat,Bearish,-0.549,grinding,below_9ema,below_vwap,179.514,179.826,3.553,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,approaching_demand_grinding,"Demand history: holds 33%, breaks 67% (3 tests)",6.67,62.7,"structure mixed; approaching demand grinding; Demand history: holds 33%, breaks 67% (3 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,7.904,A,Excellent 1:4.0+,rr-excellent,T1 1:6.92 (Excellent 1:4.0+); range 1:6.92–1:7.23,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|PLTR|Demand Breakdown / Continuation — Puts|demand|1D|171.79|174.88|39,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,NFLX,90.82,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD,supply,94.31,93.6,94.31,94.31,93.6,3.84,fresh,Fresh / untested (0 tests),0,-1.09,Moderate,0.85,19.62,Weak,7.94,"1D supply @ 95.19 (RR 6.15, multiple_tests, tests 2, quality 8.6)",6.0,6.15,8.56,95.19,,1:6.15–1:1497.76,"T1: 1D supply @ 95.19 (RR 6.15, multiple_tests, tests 2, quality 8.6) | T2: 1D supply @ 109.20 (RR 25.89, fresh, tests 0, quality 15.1) | T3: 1D supply @ 1154.23 (RR 1497.76, fresh, tests 0, quality 14.5)","1D supply @ 95.19 (RR 6.15, multiple_tests, tests 2, quality 8.6)",6.15,multiple_tests,2.0,hard_target,"1D supply @ 109.20 (RR 25.89, fresh, tests 0, quality 15.1)",25.89,fresh,0.0,hard_target,"1D supply @ 1154.23 (RR 1497.76, fresh, tests 0, quality 14.5)",1497.76,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,1,1D,1D supply 93.60-94.31 DBD,1D,,,,,,93.6,94.31,1D,above_price,3.06,zone_context_mixed,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,90.605,0.215,0.237,Flat / no meaningful gap,flat,Sideways,-0.055,sideways,above_9ema,above_vwap,90.704,90.615,3.094,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 0%, breaks 75% (4 tests)",15.0,73.0,"structure mixed; possible absorption; Supply history: rejects 0%, breaks 75% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,eligible_pre_grade,8.063,A,Excellent 1:4.0+,rr-excellent,T1 1:6.15 (Excellent 1:4.0+); range 1:6.15–1:1497.76,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|NFLX|Supply Breakout / Continuation — Calls|supply|1D|93.6|94.31|40,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,CRWD,458.6,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD,supply,478.12,475.63,478.12,478.12,475.63,4.26,fresh,Fresh / untested (0 tests),0,-0.48,Weak,0.69,19.51,Weak,7.17,"1D supply @ 486.48 (RR 11.20, one_test, tests 1, quality 10.7)",6.0,11.2,10.68,486.48,,1:11.20–1:38.80,"T1: 1D supply @ 486.48 (RR 11.20, one_test, tests 1, quality 10.7) | T2: 1D supply @ 504.78 (RR 18.55, fresh, tests 0, quality 13.8) | T3: 1D supply @ 513.37 (RR 22.00, fresh, tests 0, quality 14.7) | T4: 1D supply @ 529.78 (RR 28.59, multiple_tests, tests 2, quality 7.5) | T5: 1D supply @ 555.22 (RR 38.80, fresh, tests 0, quality 13.7)","1D supply @ 486.48 (RR 11.20, one_test, tests 1, quality 10.7)",11.2,one_test,1.0,hard_target,"1D supply @ 504.78 (RR 18.55, fresh, tests 0, quality 13.8)",18.55,fresh,0.0,hard_target,"1D supply @ 513.37 (RR 22.00, fresh, tests 0, quality 14.7)",22.0,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1D,1D supply 475.63-478.12 DBD,1D,434.8,444.98,1D,below_price,2.97,475.63,478.12,1D,above_price,3.71,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,458.48,0.12,0.026,Flat / no meaningful gap,flat,Sideways,-0.002,sideways,below_9ema,above_vwap,458.746,458.351,2.302,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 0%, breaks 0% (1 tests)",0.0,50.0,"structure mixed; Supply history: rejects 0%, breaks 0% (1 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,eligible_pre_grade,8.117,A,Excellent 1:4.0+,rr-excellent,T1 1:11.20 (Excellent 1:4.0+); range 1:11.20–1:22.00,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|CRWD|Supply Breakout / Continuation — Calls|supply|1D|475.63|478.12|41,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
