test_date,as_of_date,status,raw_zones,active_zones,merged_zones,scenarios,final_setups,preopen_context_time,preopen_scenarios,preopen_final_setups,scenario_file,final_file,active_zones_file,merged_zones_file,raw_zones_file,preopen_context_file,preopen_scenario_file,preopen_final_file
2026-05-13,2026-05-12,ok,20957,3524,873,293,19,2026-05-13T08:00:00-04:00,276,23,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-13_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-13_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-13_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-13_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-13_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-13_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-13_preopen_final_watchlist.csv
2026-05-14,2026-05-13,ok,21184,3590,892,290,18,2026-05-14T08:00:00-04:00,273,21,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-14_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-14_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-14_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-14_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-14_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-14_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-14_preopen_final_watchlist.csv
2026-05-15,2026-05-14,ok,21447,3704,911,289,19,2026-05-15T08:00:00-04:00,264,20,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-15_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-15_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-15_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-15_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-15_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-15_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-15_preopen_final_watchlist.csv
2026-05-18,2026-05-15,ok,21718,3766,914,313,22,2026-05-18T08:00:00-04:00,294,19,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-18_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-18_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-18_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-18_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-18_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-18_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-18_preopen_final_watchlist.csv
2026-05-19,2026-05-18,ok,21976,3786,913,315,18,2026-05-19T08:00:00-04:00,312,22,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-19_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-19_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-19_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-19_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-19_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-19_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-19_preopen_final_watchlist.csv
2026-05-20,2026-05-19,ok,22161,3753,908,309,23,2026-05-20T08:00:00-04:00,285,23,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-20_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-20_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-20_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-20_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-20_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-20_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-20_preopen_final_watchlist.csv
2026-05-21,2026-05-20,ok,22415,3889,932,323,18,2026-05-21T08:00:00-04:00,316,24,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-21_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-21_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-21_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-21_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-21_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-21_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-21_preopen_final_watchlist.csv
2026-05-22,2026-05-21,ok,22666,3953,939,327,18,2026-05-22T08:00:00-04:00,306,18,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-22_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-22_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-22_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-22_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-22_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-22_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-22_preopen_final_watchlist.csv
2026-05-26,2026-05-22,ok,22905,3974,947,325,21,2026-05-26T08:00:00-04:00,271,22,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-26_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-26_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-26_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-26_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-26_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-26_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-26_preopen_final_watchlist.csv
2026-05-27,2026-05-26,ok,23145,4000,945,290,18,2026-05-27T08:00:00-04:00,245,18,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-27_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-27_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-27_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-27_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-27_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-27_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-27_preopen_final_watchlist.csv
2026-05-28,2026-05-27,ok,23370,4002,948,297,16,2026-05-28T08:00:00-04:00,260,24,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-28_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-28_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-28_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-28_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-28_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-28_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-28_preopen_final_watchlist.csv
2026-05-29,2026-05-28,ok,23613,3996,949,264,20,2026-05-29T08:00:00-04:00,240,24,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-29_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-29_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-29_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-05-29_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-29_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-29_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-05-29_preopen_final_watchlist.csv
2026-06-01,2026-05-29,ok,23862,3930,943,240,19,2026-06-01T08:00:00-04:00,193,23,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-01_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-01_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-01_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-01_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-01_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-01_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-01_preopen_final_watchlist.csv
2026-06-02,2026-06-01,ok,24117,3930,955,270,22,2026-06-02T08:00:00-04:00,230,20,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-02_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-02_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-02_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-02_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-02_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-02_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-02_preopen_final_watchlist.csv
2026-06-03,2026-06-02,ok,24384,4031,965,255,18,2026-06-03T08:00:00-04:00,233,22,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-03_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-03_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-03_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-03_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-03_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-03_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-03_preopen_final_watchlist.csv
2026-06-04,2026-06-03,ok,24622,4035,970,270,18,2026-06-04T08:00:00-04:00,229,24,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-04_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-04_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-04_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-04_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-04_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-04_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-04_preopen_final_watchlist.csv
2026-06-05,2026-06-04,ok,24868,4100,985,303,24,2026-06-05T08:00:00-04:00,282,24,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-05_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-05_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-05_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-05_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-05_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-05_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-05_preopen_final_watchlist.csv
2026-06-08,2026-06-05,ok,25114,3942,974,267,24,2026-06-08T08:00:00-04:00,239,21,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-08_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-08_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-08_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-08_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-08_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-08_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-08_preopen_final_watchlist.csv
2026-06-09,2026-06-08,ok,25346,4077,1000,322,22,2026-06-09T08:00:00-04:00,292,23,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-09_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-09_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-09_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-09_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-09_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-09_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-09_preopen_final_watchlist.csv
2026-06-10,2026-06-09,ok,25556,3997,999,296,18,2026-06-10T08:00:00-04:00,237,24,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-10_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-10_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-10_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-10_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-10_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-10_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-10_preopen_final_watchlist.csv
2026-06-11,2026-06-10,ok,25801,4003,995,293,20,2026-06-11T08:00:00-04:00,274,19,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-11_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-11_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-11_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-11_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-11_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-11_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-11_preopen_final_watchlist.csv
2026-06-12,2026-06-11,ok,26054,4055,1022,309,16,2026-06-12T08:00:00-04:00,279,13,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-12_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-12_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-12_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-12_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-12_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-12_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-12_preopen_final_watchlist.csv
2026-06-15,2026-06-12,ok,26246,4112,1034,324,19,2026-06-15T08:00:00-04:00,228,22,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-15_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-15_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-15_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-15_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-15_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-15_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-15_preopen_final_watchlist.csv
2026-06-16,2026-06-15,ok,26502,4102,1027,299,24,2026-06-16T08:00:00-04:00,288,24,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-16_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-16_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-16_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-16_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-16_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-16_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-16_preopen_final_watchlist.csv
2026-06-17,2026-06-16,ok,26772,4225,1035,302,19,2026-06-17T08:00:00-04:00,293,20,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-17_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-17_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-17_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-17_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-17_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-17_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-17_preopen_final_watchlist.csv
2026-06-18,2026-06-17,ok,27034,4245,1031,296,18,2026-06-18T08:00:00-04:00,259,18,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-18_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-18_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-18_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-18_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-18_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-18_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-18_preopen_final_watchlist.csv
2026-06-22,2026-06-18,ok,27237,4258,1056,312,17,2026-06-22T08:00:00-04:00,281,23,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-22_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-22_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-22_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-22_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-22_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-22_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-22_preopen_final_watchlist.csv
2026-06-23,2026-06-22,ok,27494,4302,1060,278,18,2026-06-23T08:00:00-04:00,255,17,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-23_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-23_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-23_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-23_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-23_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-23_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-23_preopen_final_watchlist.csv
2026-06-24,2026-06-23,ok,27743,4330,1069,303,20,2026-06-24T08:00:00-04:00,289,23,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-24_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-24_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-24_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-24_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-24_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-24_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-24_preopen_final_watchlist.csv
2026-06-25,2026-06-24,ok,27996,4377,1087,310,16,2026-06-25T08:00:00-04:00,270,19,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-25_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-25_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-25_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-25_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-25_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-25_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-25_preopen_final_watchlist.csv
2026-06-26,2026-06-25,ok,28252,4372,1095,311,18,2026-06-26T08:00:00-04:00,299,19,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-26_scenarios.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-26_final_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-26_active_zones.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\snapshots\2026-06-26_merged_zones.csv,,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-26_preopen_context.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-26_movement_context_watchlist.csv,C:\Users\Jonat\Documents\Stock Project\v41\reports\backtest\preopen_snapshots\2026-06-26_preopen_final_watchlist.csv
